Category,NaturalLanguageQuestion,CypherQuery,generated_question,ExpectedNodeLabels,ExpectedRelationshipTypes,ExpectedProperties,Hops,ExtractedPropertyValues
Path Queries (Variable-length),What is the shortest path connecting any Campaign to a CPE for 'microsoft:windows_10'?,"MATCH p = shortestPath((c:UcoexCAMPAIGNS)-[*..6]-(e:UcoexCPE {cpeNameId: 'cpe:2.3:o:microsoft:windows_10'})) RETURN p, c.ucoexDESCRIPTION",What is the most direct link (in 6 steps or less) between *any* documented campaign and the 'microsoft:windows_10' software? Show the link and the campaign's description.,"[""UcoexCAMPAIGNS"", ""UcoexCPE""]",[],"[""cpeNameId"", ""ucoexDESCRIPTION""]",1,"[""cpe:2.3:o:microsoft:windows_10""]"
Path Queries (Variable-length),Find the shortest path between two distinct threat groups (based on description).,MATCH p = shortestPath((g1:UcoexGROUPS {ucoexDESCRIPTION: 'Description of Group A'})-[*..5]-(g2:UcoexGROUPS {ucoexDESCRIPTION: 'Description of Group B'})) WHERE g1 <> g2 RETURN p,How are 'Group A' and 'Group B' connected in the data? Find the shortest path (up to 5 steps) linking these two distinct groups.,"[""UcoexGROUPS""]",[],"[""ucoexDESCRIPTION""]",1,"[""Description of Group A"", ""Description of Group B""]"
Path Queries (Variable-length),Show the shortest path (can be up to 6 hops) from a Mitigation (by description) to a Vulnerability (by published date '2023-01-01').,MATCH p = shortestPath((m:UcoexMITIGATIONS)-[*..6]-(v:UcoVulnerability {ucopublishedDateTime: '2023-01-01T00:00:00Z'})) RETURN p,What is the most direct connection (6 steps or less) between the mitigation 'Apply patches' and the vulnerability published on '2023-01-01'?,"[""UcoVulnerability"", ""UcoexMITIGATIONS""]",[],"[""ucopublishedDateTime""]",1,"[""2023-01-01T00:00:00Z""]"
Path Queries (Variable-length),Find all paths (up to 3 hops) connecting a specific CWE (by name) to any D3FEND technique.,"MATCH p = (c:UcoCWE {ucocweName: 'CWE-79'})-[*..3]-(d:UcoexMITRED3FEND) RETURN p, d.ucoexMITRED3FEND_DEFINITION",How does the weakness 'CWE-79' relate to any defensive D3FEND techniques? Show all connection paths (up to 3 steps) and the definition of the defense.,"[""UcoCWE"", ""UcoexMITRED3FEND""]",[],"[""ucocweName"", ""ucoexMITRED3FEND_DEFINITION""]",1,"[""CWE-79""]"
Path Queries (Variable-length),Find all paths (up to 3 hops) from a specific CAPEC (by name) to any observed CVE.,"MATCH p = (c:UcoexCAPEC {ucoexCAPEC_name: 'CAPEC-100'})-[*..3]->(v:UcoCVE) RETURN p, v.ucovectorString",Show all the ways (in 3 steps or less) that the attack pattern 'CAPEC-100' leads to or is associated with any specific CVE vulnerability. Return the path and the CVE's vector string.,"[""UcoCVE"", ""UcoexCAPEC""]",[],"[""ucoexCAPEC_name"", ""ucovectorString""]",1,"[""CAPEC-100""]"
Path Queries (Variable-length),Find all paths (up to 7 hops) connecting a specific Exploit Target (by URI) to a specific Campaign (by description).,MATCH p = (t:UcoExploitTarget)-[*..7]-(c:UcoexCAMPAIGNS) RETURN p,Find all connections (up to 7 steps) between the exploit target and the campaign.,"[""UcoExploitTarget"", ""UcoexCAMPAIGNS""]",[],[],1,[]
Path Queries (Variable-length),Find the shortest path from a specific CPE (by name) to any available mitigation.,"MATCH p = shortestPath((c:UcoexCPE {cpeNameId: 'cpe:2.3:o:microsoft:windows_10'})-[*..6]-(m:UcoexMITIGATIONS)) RETURN p, m.ucoexDESCRIPTION",What is the most direct path (6 steps or less) from the 'microsoft:windows_10' software to *any* available mitigation? Show the path and the mitigation's description.,"[""UcoexCPE"", ""UcoexMITIGATIONS""]",[],"[""cpeNameId"", ""ucoexDESCRIPTION""]",1,"[""cpe:2.3:o:microsoft:windows_10""]"
Path Queries (Variable-length),"Find the shortest path (e.g., via shared CWE) between two distinct CVEs (by vector string).",MATCH p = shortestPath((c1:UcoCVE)-[*1..]-(c2:UcoCVE)) WHERE c1 <> c2 RETURN p limit 1,How are these two random specific CVEs (identified by their vector strings) related? Find the shortest connection between them,"[""UcoCVE""]",[],[],1,[]
Path Queries (Variable-length),How are any two campaigns (by description) related (up to 4 hops)?,MATCH p = shortestPath((c1:UcoexCAMPAIGNS)-[*..4]-(c2:UcoexCAMPAIGNS)) WHERE c1 <> c2 RETURN p,"What is the shortest relationship (up to 4 steps) between two Campaigns? (This could show shared tools, groups, or targets.)","[""UcoexCAMPAIGNS""]",[],[],1,[]
Relationship Traversal Queries,Find the CVE associated with the Observed Example URI 'http://example.com/obs1'.,"MATCH (o:UcoexObservedExample {uri: 'http://example.com/obs1'})-[:UCOEXEXAMPLEOBSERVEDIN]->(c:UcoCVE) RETURN c.ucovectorString, c.ucovulnStatus","For the specific observed example 'http://example.com/obs1', what vulnerability (CVE) is it an example of? Show the CVE's vector string and status.","[""UcoCVE"", ""UcoexObservedExample""]","[""UCOEXEXAMPLEOBSERVEDIN""]","[""ucovectorString"", ""ucovulnStatus"", ""uri""]",1,"[""http://example.com/obs1""]"
Relationship Traversal Queries,List all Observed Example URIs for the CVE with vector 'CVSS:3.1/AV:N/AC:L...'.,MATCH (o:UcoexObservedExample)-[:UCOEXEXAMPLEOBSERVEDIN]->(c:UcoCVE {ucovectorString: 'CVSS:3.1/AV:N/AC:L...'}) RETURN o.uri,"For the specific vulnerability (CVE) with the vector 'CVSS:3.1/AV:N/AC:L...', what real-world examples (by URI) do we have in the database?","[""UcoCVE"", ""UcoexObservedExample""]","[""UCOEXEXAMPLEOBSERVEDIN""]","[""ucovectorString"", ""uri""]",1,"[""CVSS:3.1/AV:N/AC:L...""]"
Relationship Traversal Queries,What MITRE ATT&CK techniques are mapped from 'CAPEC-100: SQL Injection'?,"MATCH (c:UcoexCAPEC {ucoexCAPEC_name: 'CAPEC-100: SQL Injection'})-[:UCOEXHASTAXONOMYMAPPING]->(a:UcoexMITREATTACK) RETURN a.ucoexDESCRIPTION, a.uri","If an attacker uses the 'CAPEC-100: SQL Injection' pattern, what specific MITRE ATT&CK hacking techniques does this relate to? Show the technique's description and URI.","[""UcoexCAPEC"", ""UcoexMITREATTACK""]","[""UCOEXHASTAXONOMYMAPPING""]","[""ucoexCAPEC_name"", ""ucoexDESCRIPTION"", ""uri""]",1,"[""CAPEC-100: SQL Injection""]"
Relationship Traversal Queries,Which CAPECs map to the MITRE ATT&CK technique URI 'http://mitre.org/attack/T1548'?,"MATCH (c:UcoexCAPEC)-[:UCOEXHASTAXONOMYMAPPING]->(a:UcoexMITREATTACK {uri: 'http://mitre.org/attack/T1548'}) RETURN c.ucoexCAPEC_name, c.ucoexDescription",What attack patterns (CAPECs) are related to the specific MITRE ATT&CK technique 'http://mitre.org/attack/T1548'? Show the CAPEC's name and description.,"[""UcoexCAPEC"", ""UcoexMITREATTACK""]","[""UCOEXHASTAXONOMYMAPPING""]","[""ucoexCAPEC_name"", ""ucoexDescription"", ""uri""]",1,"[""http://mitre.org/attack/T1548""]"
Relationship Traversal Queries,What MITRE ATT&CK techniques are used by 'Cobalt Strike'?,"MATCH (s:UcoexSOFTWARE {ucoexDESCRIPTION: 'Cobalt Strike'})-[:UCOEXSOFTWAREUSESTECHNIQUE]->(a:UcoexMITREATTACK) RETURN a.ucoexDESCRIPTION, a.uri",What specific hacking techniques (MITRE ATT&CK) are known to be used by the 'Cobalt Strike' software? Show the technique's description and URI.,"[""UcoexMITREATTACK"", ""UcoexSOFTWARE""]","[""UCOEXSOFTWAREUSESTECHNIQUE""]","[""ucoexDESCRIPTION"", ""uri""]",1,"[""Cobalt Strike""]"
Relationship Traversal Queries,What software uses the MITRE ATT&CK technique URI 'http://mitre.org/attack/T1059' (Command-Line Interface)?,"MATCH (s:UcoexSOFTWARE)-[:UCOEXSOFTWAREUSESTECHNIQUE]->(a:UcoexMITREATTACK {uri: 'http://mitre.org/attack/T1059'}) RETURN s.ucoexDESCRIPTION, s.uri",What malware or tools (software) are known to use the 'Command-Line Interface' technique (T1059)? Show the software's description and URI.,"[""UcoexMITREATTACK"", ""UcoexSOFTWARE""]","[""UCOEXSOFTWAREUSESTECHNIQUE""]","[""ucoexDESCRIPTION"", ""uri""]",1,"[""http://mitre.org/attack/T1059""]"
Relationship Traversal Queries,Find software that uses MITRE ATT&CK techniques mapped from 'CAPEC-100: SQL Injection'.,"MATCH (s:UcoexSOFTWARE)-[:UCOEXSOFTWAREUSESTECHNIQUE]->(a:UcoexMITREATTACK)<-[:UCOEXHASTAXONOMYMAPPING]-(c:UcoexCAPEC {ucoexCAPEC_name: 'CAPEC-100: SQL Injection'}) RETURN DISTINCT s.ucoexDESCRIPTION, a.ucoexDESCRIPTION","Show me software (s) that uses a technique (a) which, in turn, is related to the 'SQL Injection' attack pattern (c). Return the distinct software and technique descriptions.","[""UcoexCAPEC"", ""UcoexMITREATTACK"", ""UcoexSOFTWARE""]","[""UCOEXHASTAXONOMYMAPPING"", ""UCOEXSOFTWAREUSESTECHNIQUE""]","[""ucoexCAPEC_name"", ""ucoexDESCRIPTION""]",2,"[""CAPEC-100: SQL Injection""]"
Relationship Traversal Queries,"List all CVEs that have an observed example, showing their vector string and vulnerability status.","MATCH (o:UcoexObservedExample)-[:UCOEXEXAMPLEOBSERVEDIN]->(c:UcoCVE) RETURN DISTINCT c.ucovectorString, c.ucovulnStatus",Which vulnerabilities (CVEs) in our database have at least one real-world example linked to them? Show the distinct vector string and status for each.,"[""UcoCVE"", ""UcoexObservedExample""]","[""UCOEXEXAMPLEOBSERVEDIN""]","[""ucovectorString"", ""ucovulnStatus""]",1,[]
Relationship Traversal Queries,Which CAPECs have a mapping to a MITRE ATT&CK technique?,"MATCH (c:UcoexCAPEC)-[:UCOEXHASTAXONOMYMAPPING]->(a:UcoexMITREATTACK) RETURN DISTINCT c.ucoexCAPEC_name, c.uri",Show me all the attack patterns (CAPECs) that are officially linked to a MITRE ATT&CK technique. Return the distinct CAPEC name and its URI.,"[""UcoexCAPEC"", ""UcoexMITREATTACK""]","[""UCOEXHASTAXONOMYMAPPING""]","[""ucoexCAPEC_name"", ""uri""]",1,[]
Relationship Traversal Queries,Which software has known MITRE ATT&CK techniques associated with it?,"MATCH (s:UcoexSOFTWARE)-[:UCOEXSOFTWAREUSESTECHNIQUE]->(a:UcoexMITREATTACK) RETURN DISTINCT s.ucoexDESCRIPTION, s.uri",Show me all the software in our database that has one or more hacking techniques (MITRE ATT&CK) linked to it. Return the distinct software description and URI.,"[""UcoexMITREATTACK"", ""UcoexSOFTWARE""]","[""UCOEXSOFTWAREUSESTECHNIQUE""]","[""ucoexDESCRIPTION"", ""uri""]",1,[]
Relationship Traversal Queries,Show me CAPECs and Software that relate to the same MITRE ATT&CK technique.,"MATCH (c:UcoexCAPEC)-[:UCOEXHASTAXONOMYMAPPING]->(a:UcoexMITREATTACK)<-[:UCOEXSOFTWAREUSESTECHNIQUE]-(s:UcoexSOFTWARE) RETURN c.ucoexCAPEC_name AS capec, a.ucoexDESCRIPTION AS technique, s.ucoexDESCRIPTION AS software","Find cases where an attack pattern (CAPEC) and a piece of software are both linked to the *same* hacking technique (MITRE ATT&CK). Show the CAPEC, the technique, and the software.","[""UcoexCAPEC"", ""UcoexMITREATTACK"", ""UcoexSOFTWARE""]","[""UCOEXHASTAXONOMYMAPPING"", ""UCOEXSOFTWAREUSESTECHNIQUE""]","[""ucoexCAPEC_name"", ""ucoexDESCRIPTION""]",2,[]
Relationship Traversal Queries,List all observed examples (by URI) related to CVEs with an 'Analyzed' vulnerability status.,MATCH (o:UcoexObservedExample)-[:UCOEXEXAMPLEOBSERVEDIN]->(c:UcoCVE {ucovulnStatus: 'Analyzed'}) RETURN o.uri,What are the URIs for all real-world examples that are linked to vulnerabilities (CVEs) currently marked with the status 'Analyzed'?,"[""UcoCVE"", ""UcoexObservedExample""]","[""UCOEXEXAMPLEOBSERVEDIN""]","[""ucovulnStatus"", ""uri""]",1,"[""Analyzed""]"
